 Name,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Arab League states,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Caribbean small states,Cayman Islands,Central African Republic,Central Europe and the Baltics,Chad,Channel Islands,Chile,China,China and India,Colombia,Comoros,Congo,"Congo, Dem. Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechoslovakia,Dem. People's Rep. Korea,Denmark,Djibouti,Dominica,Dominican Republic,Early-demographic dividend,East Asia & Pacific,East Asia & Pacific (all income levels),East Asia & Pacific (IDA & IBRD),East Asia and the Pacific (IFC classification),EASTERN EUROPE,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Euro area,Europe & Central Asia,Europe & Central Asia (all income levels),Europe & Central Asia (IDA & IBRD),Europe and Central Asia (IFC classification),European Community,European Union,Faeroe Islands,Fiji,Finland,Fragile and conflict affected situations,France,French Guiana,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Heavily indebted poor countries (HIPC),High income,High income: nonOECD,High income: OECD,Honduras,"Hong Kong SAR, China",Hungary,IBRD only,Iceland,IDA & IBRD total,IDA blend,IDA only,IDA total,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Korea,Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Late-demographic dividend,Latin America & Caribbean,Latin America & Caribbean (all income levels),Latin America & Caribbean (IDA & IBRD),Latin America and the Caribbean (IFC classification),Latvia,Least developed countries: UN classification,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low & middle income,Low income,"Low income, excluding China and India",Lower middle income,Low-income Africa,Luxembourg,"Macao SAR, China",Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Middle East & North Africa,Middle East & North Africa (all income levels),Middle East & North Africa (IDA & IBRD),Middle East (developing only),Middle East and North Africa (IFC classification),Middle income,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,Netherlands Antilles,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,Northern Mariana Islands,Norway,OECD members,Oman,Other low-income,Other small states,Pacific island small states,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Post-demographic dividend,Pre-demographic dividend,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Serbia and Montenegro,Severely Indebted,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Small states,Solomon Islands,Somalia,South Africa,South Asia,South Asia (IDA & IBRD),South Asia (IFC classification),South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sub-Saharan Africa,Sub-Saharan Africa (all income levels),SUB-SAHARAN AFRICA (excl. Nigeria),Sub-Saharan Africa (IDA & IBRD),Sub-Saharan Africa (IFC classification),Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,"Taiwan, China",Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Virgin Islands,West Bank and Gaza,World,Yemen,"Yemen, PDR",Zambia,Zimbabwe,,,,Data from database: WDI Database Archives (beta),Last Updated: 02/22/2019
2007,379100,11190,412520,48,207.7,576900,90,5466390,1440330,17519,20,4254490,28301,47565,130,84,92660,160,89160,13669,1520,33400,4,5630,373900,21490,257840,2716380,70,114,51160,109700,17330,53550,92130,652824,760,25099.9,27,52100,533505,493310,82,157320,5145680,,424360,1330,105500,256500,18000,206000,12020,66200,,1472,42490,,26000,26630,17015,220,24170,13646464.8,7549151,11994754,7523153,,,74120,35380,15040,3140,75720,9146,350770,1210813.2,6325405,8085558.1,6492115,,,1900013.2,30,4270,22949,5345294,292061,,450,51600,4950,25170,169500,154000,,82510,2359,70,,190,44140,141800,16100,16780,18200,7906066,14519986,,,31600,60,58070,25063146.9,18760,36488460.9,3176689,8248625,11425314,1796200,530000,480730,91400,42760,421.2,5181,141620,4640,46500,9633,2114356,270700,340,18400,5700,1510,107286,20630,15584021,5605659,7374154.9,7305607.9,,18390,8068669,6771,23290,26150,153850,68,26959,34651305,5533401,,10320822,,1310,,10760,408930,49850,72155,80,405970,93,130,,396610,920,,1067000,225,1983724,3748024,1980189,,,29117904,24850,,1142080,5140,299600,494500,119840,388080,4,41660,19144,,2181,114870,51850,437820,737000,4781404,30,10320,12556735.2,14650,,822725,8542,360130,50,22318,10400,205300,235680,117900,154690,36609.2,11349198.2,8573312.2,1890,656,,136300,2154630,18048.8,385,10,495,1736750,85030,35729,,,30,36237.2,8,,19300,4980,856366.9,940,440280,968900,2699360,2699360,,,280040,23900,50.9,99,,100,10488006,10488036,,10488036,,1366150,700,12240,31370,15435,138970,,47290,356500,198000,3750,34950,310,540,98050,395050,345500,10,18,136635,412660,5376,176470,4128576,18797082,145500,266900,1870,215590,100626,40,3535,49171291,236270,,229840,162000,,,,,
2008,379100,11810,413090,48,207.6,576900,90,5458208.8,1442610,17488,20,4172880,28094,47567,130,82,92530,160,89170,13653,1520,34450,3,5213,374850,21300,258810,2735000,70,114,51010,120700,17830,53550,92630,646108,780,24960,27,52100,536185.6,493310,81,157840,5145490,,426140,1330,105500,257000,17930,206000,12891,65670,,1156,42440,,26500,26680,17012,220,23970,13643009.4,7570072,11932369,7543574,,,74450,35420,15500,3090,75720,9068,345130,1213860.2,6308467,8073537.6,6477368,,,1904901.2,30,4280,22964,5340927,291101,,450,51600,5520,25140,169210,156000,,82140,2359,70,,190,41380,142400,16100,16780,17700,7953133.2,14442519.4,,,31840,60,57900,25083473,18760,36537117.2,3163231,8290413.2,11453644.2,1797570,540000,466850,81900,42001,442.8,5156,144572,4490,46280,9725,2108514,270850,340,18170,,1510,107272,21040,15607983.8,5628189,7400715,7332682,,18250,8114656.2,6630,23620,26300,153850,68,26721,34693693.2,5577323.2,,10325762,,1310,,10630,410950,54350,72009,80,405510,93,130,,396610,910,,1067050,225,1960749,3724107.8,1957247,,,29116370,24810,,1141440,5130,299810,496500,122770,388080,4,41520,19293,,2106,113740,51200,437820,727000,4779237,30,10248,12472674.2,14670,,823799.8,8567,353130,50,22292,11900,208370,237150,120100,156010,37258.6,11268041.2,8604608.8,1906,681.8,,136340,2154940,18074.4,370,10,490,1735720,92750,36036,,,30,37122.3,7,,19370,6185.6,857326.8,970,441280,971080,2695093,2695093,,,281420,25950,51,101,,100,10531123.2,10531153.2,,10531153.2,,1366980,708,12240,30930,15406,138980,,47270,369744,200500,3800,35450,310,540,98810,391220,343500,10,18,139142.5,412920,5446,176840,4133126,18790608,146740,266400,1870,216000,102408,40,3502,49136212.6,235170,,230870,164500,,,,,
2009,379100,12013,413800,49,207.7,582900,90,5108978.6,1437920,17463,20,4090290,27950,47573,150,83.6,92460,160,89270,13636,1550,33500,3,5200,376730,21280,259180,2735400,70,134,50300,117700,18330,53550,93130,639402,780,25135,27,52300,536005.2,493350,88,157820,5145530,,425400,1330,105630,257450,18160,206000,12996,65138,,1276,42390,,26700,26340,17013,230,23970,13665282,7594676,11875018,7567977,,,75344,36890,15450,2940,75920,9318,349850,1205779,6300649,8053582.5,6469835,,,1892075,30,4276,22965,5002079.3,290199,,445,51600,6030,25150,168860,156000,,81860,2359,80,,180,40435.4,142500,16100,16780,17963.3,7638473.7,14302174.1,,,31980,60,57830,25112089.4,18750,36207956.1,3122076,7973790.7,11095866.7,1800680,556000,466862,78500,41890,434.2,5226,139824,4490,46090,10250,2107833,272850,340,17950,,1515,106173,21680,15608438,5633670.7,7402950.7,7335413.7,,18330,7804754.7,6630,23390,26500,153850,65,26890,34366690.1,5597449.7,,9975633,,1307,,10130,413950,54850,73030,80,410454,93,130,,396510,910,,1067050,220,1958304,3718881.6,1955311,,,28769240.4,24720,,1136760,5140,300026,497700,124410,388080,4,41400,19174,,2056,114900,51050,437820,690000,4739012,30,10142.6,12336022.6,14740,,824637.6,8587,352770,50,22316,11900,211000,239460,121000,156190,36955.8,11132082.6,8250551.7,1922,641,,136210,2154500,18088.7,349,10,490,1734350,94880,35180,,,29,38009.7,7,,19300,6251.2,858359.6,1010,441280,969880,2696790,2696790,,,279700,25100,55,106,,100,10182600.4,10182629.4,,10182629.4,,1023158,804,12220,30790,15375,139080,,47594,373000,208790,3820,36050,320,540,97890,389110,342050,10,18,141150,412760,3929,173250,4099607,18793607.4,148140,266200,1870,215000,102920,40,2993,48668864.2,234520,,235860,163000,,,,,
2010,379110,12013,413740,49,197.7,583900,90,5092143,1474810,17350,20,3985800,27792,47668,150,86,92410,150,88980,13557,1570,34400,3,5200,375160,21440,258610,2734630,70,134,50520,120800,18330,54550,97000,632686,780,25096,27,50800,526624.6,495350,91,157430,5145500,,425030,1330,105760,257650,18190,206000,13338,64612,,1145,42340,,26800,26260,17016,250,23970,13701852.9,7604292,11778849.4,7577493,,,74977,36710,15350,2940,75920,9488,356830,1205649,6354811,8090634.2,6512639,,,1880677,30,4250,22919,4987265,289263,,445,51600,6150,24800,167000,156200,,81940,2359,80,,180,39620.8,143000,16300,16780,18700,7640510,14189848.8,,,32300,55,53430,25193873.7,18740,36305108.7,3134546,7976689,11111235,1795730,556000,465394,82200,45680,433.8,5045,143278,4440,45930,10023,2171618,273200,340,17730,,1520,106119,22200,15660294,5632488.8,7434813.7,7367797.7,,18050,7808914,6400,23260,26600,153510,63,27723,34441225.8,5621390,,9968515,,1310.4,,11190,413950,56850,74660,79,410510,103.3,130,,397110,910,,1067050,220,1962605,3722773.3,1960126,,,28819835.8,24650,,1135880,5120,299883,499500,125260,388090,4,41260,18723,,1986,114080,50260,439820,700000,4716951,30,10059,12190565.7,14726,,824195.3,8622,352420,50,22663.9,11900,212300,240230,121000,144490,36541.7,10994714.4,8261715.8,1937,655,,141560,2139520,18039.2,350,10,485,1734060,94580,35216,,,24,39303.8,7.4,,19447,6238.6,857913.3,1070,441280,968910,2692409,2692409,,,275450,26200,57,106,,100,10194620,10194644,,10194644,,1000192,783,12220,30850,15346,139080,,47557,374500,210600,3720,36650,320,540,100380,390120,340000,10,18,142650,412670,3973,172240,4084262,18851320.8,144330,266700,1870,216000,107601,40,2479,48631074.6,235790,,234360,162000,,,,,
2011,379100,12010,413880,49,197.7,589900,90,4775628.9,1482810,16981,20,4096726,27573,47687,140,86,91280,140,88750,13357,1570,35300,3,5196,375570,21510,259260,2753730,70,134,50880,117900,18830,54550,97500,625970,780,25096,27,50800,528593.1,499350,96,157890,5145530,,417210,1330,105960,260400,18190,206000,13261,64078,,1163,42290,,26300,26900,17020,250,23970,13721039.6,7616122,11900623.3,7589823,,,73461,36200,15430,2840,75920,9460,363252,1194626.7,6348482,8076133.2,6509533,,,1871237.7,30,4250,22866,4971468.6,288786,,455,51600,6150,24674,167190,157200,,81800,2359,80,,180,38906.2,143000,16300,16780,18300,7353372.3,14256613.1,,,32300,55,53370,25231122.2,18732,36359309.5,3156056,7972131.3,11128187.3,1796700,565000,463926,85300,45550,426.1,5170,138526,4440,45610,10026,2169885,276300,340,17561,,1525,106085,22765,15682036.3,5643970.2,7455650.2,7389172.2,,18160,7808910.3,6510,23120,27050,153510,60,28059,34481935.5,5933878.7,,9692838.6,,1312.7,,11180,414050,55850,76190,79,416510,103.3,130,,396610,890,,1067050,220,1964395,3724494.6,1961800,,,28548056.8,24620,,1135070,5130,301038,499500,125580,388090,4,41266,18584,,1903,113710,50709,444820,710000,4672666,30,9990,12240839.4,14760,,824565.6,8622,359360,50,22630,11900,213900,241040,122600,147790,36493.6,11049014,8274011.9,1953,640.3,,139820,2146500,18164.4,350,10,487,1733880,89650,35282,,,15,40176.3,7.3,,19297,6206.1,858283.6,1070,440280,963740,2700281,2700281,,285332,270140,27300,60,106,,100,10208685.3,10208700.3,,10208700.3,,682113.6,800,12220,30660,15316,139150,,47528,383000,210600,3730,36650,320,540,100720,382470,338380,10,18,144150,412810,3935,171640,4046693,18855218.2,145260,266300,1870,216000,107686,40,2595,48738548.6,234520,,236360,164000,,,,,
2012,379100,12013,413981.9,49,187.6,589900,90,4779423.4,1492540,16830,20,4054740,27352,47683,140,86,91200,140,87960,13320,1600,37000,3,5196,375960,21560,258870,2756070,70,134,51230,121000,19330,54550,97500,626118,840,25058,27,50800,524572.9,499350,95,157550,5145530,,426176,1330,106020,262000,18120,206000,13310,64056,,1169,42250,,26300,26240,17020,250,23520,13744495.5,7626372,11867356.3,7600073,,,75069,36960,15720,2840,75920,9559,364880,1191541.2,6346226,8067502.8,6504826,,,1862877.2,30,4250,22851,4974436.3,288448,,455,51600,6050,24650,166640,157000,,81460,2359,80,,180,38091.6,144000,16300,16780,17700,7383932.4,14253148.3,,,32350,51,53380,25263908.5,18722,36433345.9,3166624,8002813.4,11169437.4,1796420,565000,462458,85685,45330,384,5262,137290,4440,45490,10449,2170121,277300,340,17880,,1520,105913,22990,15692038.2,5659321.6,7477386.6,7410915.6,,18410,7839681.4,6580,22853,27100,153550,60,28422,34552155.6,5960805.8,,9711621.3,,1314.2,,12670,414150,57350,77350,79,416510,103,120,,396610,870,,1067050,220,1967363.6,3726984.8,1964643.9,,,28591349.8,24600,,1133958,5130,304030,499500,125490,388090,4,41210,18417,,1843,112094,51030,447820,720000,4713186,30,9928,12232569.2,14728,,824068.2,8632,360630,50,22570,11900,215000,243321,124300,145290,36644.1,11041951.5,8314485.1,1968,655.2,,137330,2143500,18157.3,350,10,487,1733450,89650,34626,,,15,38366.5,7.3,,19274,6117.9,857758.2,1080,440250,968410,2700735,2700735,,285332,269420,26900,60,106,,100,10252137.4,10252152.4,,10252152.4,,682071.6,732,12220,30486,15287,139210,,47490,397000,218600,3840,38500,330,540,99220,384070,338380,10,18,144650,412970,3817,171820,4087065,18879728.5,142300,267500,1870,216000,107933,40,2719.7,48805303.9,235500,,238360,162000,,,,,
2013,379100,11873,414316.4,49,188.1,591900,90,4790097.7,1491990,16821,20,3966153,27164,47698,140,86,91080,140,87260,13365,1600,37500,3,5196,376280,21580,258790,2788081,70,144,49950,123000,20330,54550,97500,626266,840,25178,27,50800,527089.5,499350,94.2,157810,5145530,,448156,1330,106270,262000,18115,206000,15673,63423,,1074,42190,,26300,26090,17020,250,23520,13751601.1,7635443,11786471.7,7609144,,,75130,37610,15820,2840,75920,9654,362590,1187965.4,6368567.3,8087840,6528340.3,,,1861399.4,30,4250,22585,4979310.3,287737,,455,51600,6050,25514,166970,157000,,80890,2359,80,,180,37207,145000,16300,16800,18400,7391494.1,14134167.2,,,32350,51,53400,25366099.2,18722,36531166.3,3155355,8009712.1,11165067.1,1796980,570000,461000,92350,44770,388,5203,136300,4440,45370,10566,2169941,276300,340,17687,,1536,105567,23350,15777274.8,5714930,7535044,7469197,,18770,7849241.1,6580,22521,27000,153550,56,28914,34646119.5,5968753.5,,9711842.3,,1308.8,,12600,414150,57900,78390,79,412010,102.3,115,,397110,860,,1067050,220,1975717.1,3734767.4,1973007.4,,,28677366,24610,,1133099,2231.3,305915,499500,125870,388090,4,41210,18476,,1842,111060,50650,456820,708000,4684686,30,9871.3,12109732.4,14685,,820727.1,8627,362800,50,22570,11900,216850,243690,124400,144100,37164.8,10920078.4,8319034.1,1977,665,,139050,2168400,18425,350,10,487,1732950,88680,34912,,,15.5,39486.5,6.7,,19285,6103.5,854532.1,1080,441250,968410,2703845,2703845,,285332,267332,27400,60,106,,100,10247617.1,10247632.6,,10247632.6,,681945.6,832,12220,30479,15257,139210,,47500,396500,221100,3800,38200,330,540,99430,384230,338380,10,18,144150,412750,3823,172502,4058417,18965523.7,144630,267700,1870,216000,108528,40,2709.7,48780286.7,235460,,237360,162000,,,,,
2014,379100,11742.9,414310,49,188.1,591900,90,4795282.6,1487000,16810.9,20,4062690,27142,47697,140,86,90990,140,86320,13313,1600,37500,3,5256,377045,21620,260010,2825890,70,144,49770,121000,20330,54550,97500,626414,790,25228,27,50800,526400.9,499350,94.8,157612,5145530,,449871.6,1330,106270,262000,18111,206000,15088,62789.1,,1081,42160,,26300,26290,17020,250,23520,13736478,7632838,11880116,7606539,,,56017,37450,16020,2840,75920,9743,362590,1179214.1,6376981.2,8086918.1,6536309.2,,,1851169.1,30,4250,22671,4980366.6,287665,,455,51600,6050,25574,167250,157000,,77830,2359,80,,180,37938,145000,16300,16800,18400,7390848.6,14239819.7,,,32350,51,53460,25394280.3,18722,36554938.9,3151261,8009397.6,11160658.6,1797210,570000,459532,92690,44660,389,5377,131620,4440,45190,10640,2169920,276300,340,17483,,1521,105571,23690,15822448.7,5738065.7,7552857.7,7487644.6,,18720,7848972.6,6580,22773,27000,153500,53.2,29524,34675295.5,5966377,,9712654.6,,1309.9,,12630,414150,57900,78390,79,412010,102.3,115,,397110,860,,1067050,220,1976017,3738742.3,1973037,,,28708918.5,24580,,1129365,2303.2,305915,499500,126450,388090,4,41210,18391,,1842.4,111160,50650,456820,708000,4705072,30,9867,12218360.8,14688,,822368,8627,362520,50,22570,11900,218850,243306,124400,144240,37016,11025601.8,8318293.6,1977,656,,138300,2177218.2,18095,350,10,487,1736472,88680,35064,,,15.5,39490,6.6,,19246,6149.9,856223,1080,441250,968410,2703765,2703765,,285332,265780,27400,60,106,,100,10247628.6,10247644.1,,10247644.1,,681861.6,882,12220,30327,15227,139210,,47450,396500,221100,3800,38200,330,540,100730,385610,338380,10,18,144150,412720,3823,172320,4078655,18996263.9,144496,267700,1870,216000,108737,40,2980,48915115.2,235460,,238360,162000,,,,,
2015,379100,11743,414564,49,188.1,591900,90,4796187.1,1487000,16764.3,20,3659130,27184.5,47698,140,86,91942.1,140,85820,13280,1600,37500,3,5256,377045,21830,260010,2825890,70,144,50119,121000,20320,54550,97500,626562,790,25228,27,50800,527378.3,499350,92,157850,5278330,,446656,1330,106270,262000,18110,206000,15376,62403,,1272,42130,,26300,26110,17020,250,23520,13740962.6,7774571,11617906,7748272,,,57884,38201.5,16020,2840,75920,9936,362590,1174297.5,6376473.5,8080046.4,6535559.5,,,1845340.5,30,4250,22734,4981256.6,287269,,455,51600,6050,25484,167310,157000,,77830,2359,80,,180,37938,145000,16300,16800,18400,7390860.6,13809803.7,,,32350,51,53470,25534494.5,18720,36696696.2,3150940,8011261.7,11162201.7,1797210,570000,459532,92690,44300,404,5339,129450,4440,44960,10566,2169920,276300,340,17360,,1494,105571,23690,15959408.4,5736330,7551360,7486533,,18845,7850836.7,6580,22773,27000,153500,51.6,30060,34816670.7,5966389,,9723238.2,,1312.7,,12630,414150,57900,78390,79,412010,102.3,115,,397110,850,,1067050,220,1976948.5,3739608.8,1973968.5,,,28850281.7,24589,,1129035,2314,305915,499500,127350,388090,4,41210,18370,,1842.4,111160,50650,456820,708000,4685190,30,9861,11787226.2,14688,,822750.8,8627,362520,50,22570,11900,218850,243306,124400,143710,36999.7,10595546.1,8318283.6,1977,656,,138350,2177218.2,18117,350,10,487,1736472,88680,34685,,,15.5,39490,6.6,,19216,6166.3,856605.8,1080,441250,968410,2704717.1,2704717.1,,285332,262660,27400,60,106,,100,10247630.6,10247646.1,,10247646.1,,681861.6,882,12220,30398,15088,139210,,47450,396500,221100,3800,38200,330,540,100730,385460,338380,10,18,144150,412748,3823,171380,4058625,19127043.5,144496,267700,1870,216000,117100,40,2980,48626474.4,235460,,238360,162000,,,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
