 Name,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Arab League states,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Caribbean small states,Cayman Islands,Central African Republic,Central Europe and the Baltics,Chad,Channel Islands,Chile,China,China and India,Colombia,Comoros,Congo,"Congo, Dem. Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechoslovakia,Dem. People's Rep. Korea,Denmark,Djibouti,Dominica,Dominican Republic,Early-demographic dividend,East Asia & Pacific,East Asia & Pacific (all income levels),East Asia & Pacific (IDA & IBRD),East Asia and the Pacific (IFC classification),EASTERN EUROPE,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Euro area,Europe & Central Asia,Europe & Central Asia (all income levels),Europe & Central Asia (IDA & IBRD),Europe and Central Asia (IFC classification),European Community,European Union,Faeroe Islands,Fiji,Finland,Fragile and conflict affected situations,France,French Guiana,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Heavily indebted poor countries (HIPC),High income,High income: nonOECD,High income: OECD,Honduras,"Hong Kong SAR, China",Hungary,IBRD only,Iceland,IDA & IBRD total,IDA blend,IDA only,IDA total,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Korea,Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Late-demographic dividend,Latin America & Caribbean,Latin America & Caribbean (all income levels),Latin America & Caribbean (IDA & IBRD),Latin America and the Caribbean (IFC classification),Latvia,Least developed countries: UN classification,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low & middle income,Low income,"Low income, excluding China and India",Lower middle income,Low-income Africa,Luxembourg,"Macao SAR, China",Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Middle East & North Africa,Middle East & North Africa (all income levels),Middle East & North Africa (IDA & IBRD),Middle East (developing only),Middle East and North Africa (IFC classification),Middle income,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,Netherlands Antilles,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,Northern Mariana Islands,Norway,OECD members,Oman,Other low-income,Other small states,Pacific island small states,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Post-demographic dividend,Pre-demographic dividend,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Serbia and Montenegro,Severely Indebted,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Small states,Solomon Islands,Somalia,South Africa,South Asia,South Asia (IDA & IBRD),South Asia (IFC classification),South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sub-Saharan Africa,Sub-Saharan Africa (all income levels),SUB-SAHARAN AFRICA (excl. Nigeria),Sub-Saharan Africa (IDA & IBRD),Sub-Saharan Africa (IFC classification),Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,"Taiwan, China",Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Virgin Islands,West Bank and Gaza,World,Yemen,"Yemen, PDR",Zambia,Zimbabwe
1981,13053954,2726056,19943664,33493,37500,9244507,73066,171051950,28543364,3148092,60567,14927000,7568710,6249320,215396,374120,83721268,253080,9710000,9858982,147566,3820128,55050,420380,5711599,4222511,1038397,124030908,11315,200085,8891117,6985160,4223195,6748193,8883016,24900000,291602,5564200,16789,2346797,107187982,4610167,128981,11439144,993885000,,28375991,317606,1894676,27039468,2454129,8664057,4608000,9884213,148629,689173,10300591,,17731230,5121572,374937,75375,5943591,1633179580,1380818022,1581806986,1363065686,,,8183194,45216506,4655364,270063,2454766,1487666,36120288,303498663,353625804,799215272,394132391,,,466099879,43917,650955,4799964,208084754,55585824,,156243,747587,625411,4504500,78407907,11117605,30334,9729350,51000,90572,,106485,7466488,4589784,814507,781732,5818671,278728186,970338016,,,3792938,5183400,10711848,2948771303,230755,3606560912,217484839,440304770,657789609,713118032,150978840,40217629,14046540,3453000,63540,3956000,56501675,2197583,117648000,2461193,14683789,16901677,60133,38723248,1552000,1442991,3685800,3323377,1619887922,321354880,371580994,357632874,,2519421,403408681,2615747,1343690,1957456,3347781,26224,3432947,3547464632,278716283,,1526127019,,365225,243427,1941530,8971345,6327569,14133840,163935,7234303,318982,31893,,1578938,980462,,70992195,75462,172967490,192015875,172967490,,,3268748349,3429000,27164,1733475,579445,20511601,12133074,34139130,1034264,7592,15249010,14247208,,142650,3124900,3342669,6164006,75482552,254421050,18604,4099702,1000026812,1220587,,13946143,1453516,80696945,12387,2026065,3398469,3271456,17792549,48715592,35898587,9851362,916187214,328020973,3242552,248144,,22415169,139941000,5315032,156428,21666,96950,10366661,5750338,,,,64035,3445277,2532835,,5016105,1906531,20963859,238479,6604872,30532954,921696915,921696915,,4853927,37758631,15273391,42976,119594,7868,101379,397001521,397065556,,397065556,,15027270,363325,621276,8320503,6354074,9252851,,4020778,19277108,48337503,591005,2812039,93453,1102556,6545024,44988356,2947779,7858,8154,12930209,50221000,1120900,56333829,229466000,1742621330,2935036,16363562,118580,15761799,55627746,99853,,4517802648,8434017,,6094206,7431940
1982,12749645,2784278,20575701,34738,39114,9582156,72448,176490084,28993987,3193686,61345,15178000,7574140,6349558,220275,385950,86007331,253841,9776000,9856303,151500,3927714,55449,431050,5835182,4265310,1075889,126947365,11712,206128,8917457,7158255,4333386,6918101,9158566,25202000,297285,5633661,17356,2418844,107770794,4715197,129979,11615836,1008630000,,29027162,326946,1951195,27717337,2521168,9044473,4635000,9925623,150101,691702,10314826,,18008564,5117810,385271,75170,6078820,1675078672,1404508191,1607731269,1386477552,,,8392940,46379620,4725720,290617,2525521,1498414,37136848,304314034,357167765,803972967,398033246,,,467389436,44307,668198,4826933,213292176,55858727,,160888,766855,648210,4542800,78333366,11488106,30381,9789513,51500,93091,,108906,7654819,4690605,832668,781246,5955267,286006012,978056271,,,3910657,5264500,10705535,3004918683,233860,3680972747,224129826,451924238,676054064,729868013,154506265,41883332,14438309,3485800,63191,4031000,56543548,2235327,118449000,2559718,14853993,17559430,60920,39326352,1582000,1511314,3759300,3401242,1644667178,328714848,379697683,365662995,,2531080,413846599,2632276,1377346,2031850,3480454,26515,3457179,3621125345,285653497,,1563490212,,365525,251219,1955243,9234129,6484452,14470633,169960,7387656,325898,33330,,1625124,992521,,72602533,78059,178440308,198499602,178440308,,,3335471848,3464000,27624,1777727,587001,21016818,12409243,34917895,1056366,7717,15607236,14312690,,145700,3156100,3435525,6344382,77472907,256921449,20856,4114787,1008294124,1290111,,14286062,1488183,83445863,12663,2073844,3495199,3366719,18225730,50068493,36230481,9911771,921702426,336834728,3277453,277396,,22515389,140823000,5489322,157403,21943,98706,11048080,5920059,,,,64413,3525399,2646466,,5055099,1910334,21407906,246493,6716448,31330259,943781613,943781613,,5011726,37986012,15502515,42762,121154,8670,102204,408512620,408577033,,408577033,,15562194,364032,639237,8325263,6391309,9590227,,4140258,19891548,49267560,604430,2915066,93681,1120611,6733961,46025357,3019066,8244,8284,13323332,50384000,1189545,56313641,231664000,1771981636,2954282,16790069,121435,16185894,56931824,100068,,4599181616,8764621,,6305709,7721536
1983,12389269,2843960,21228289,36160,40867,9931562,71639,182005827,29454738,3238594,62201,15369000,7561910,6452076,225187,396454,88338242,254518,9843000,9855520,155822,4039949,55930,441847,5959960,4308106,1113539,129882321,12188,212136,8939738,7340905,4448728,7168236,9445003,25456000,303368,5702754,17906,2493135,108326895,4829094,131156,11797534,1023310000,,29687094,336096,2009165,28404876,2589930,9432731,4659000,9966733,151159,694077,10323856,,18298214,5114297,393802,74747,6214857,1718098032,1428333976,1633628203,1410012614,,,8606213,47594556,4792903,314475,2598410,1508745,38285883,304920007,360691752,808524728,401922560,,,468468840,44700,685391,4855787,218448678,56156284,,165613,787013,673238,4582900,78128282,11895125,30383,9846627,52100,95985,,111402,7847472,4810496,854113,778948,6096692,293492340,985349949,,,4031349,5345100,10689463,3061651491,236977,3756519726,230943958,463924277,694868235,746949067,158044343,43645092,14825789,3510600,62730,4105000,56564074,2273666,119259000,2667470,15030495,18239404,61768,39910403,1614000,1580638,3838300,3489977,1669422093,336113781,387868173,373747579,,2546011,424613917,2651292,1410439,2102911,3614689,26765,3485192,3695912147,292795982,,1601718966,,365622,260997,1965895,9504281,6661358,14818617,176356,7543743,330524,34892,,1672496,1001691,,74196548,80678,184129812,205229901,184129812,,,3403116165,3500000,28095,1823216,594506,21528502,12657708,35697943,1081081,7854,15974420,14367070,,148700,3199300,3527939,6529894,79462277,259303930,23503,4128432,1016199100,1361097,,14639787,1523011,86297640,13012,2121939,3594004,3465793,18660439,51455033,36571808,9957865,926784900,345711225,3311138,309479,,22588790,141668000,5673614,158384,22210,100318,11763837,6100495,,,,64335,3608751,2681061,,5091971,1922321,21865552,254596,6740220,32139708,966293643,966293643,,5170558,38171525,15726802,42542,122740,10547,102984,420349183,420413518,,420413518,,16107730,365300,658320,8329033,6418773,9938847,,4265247,20524666,50186199,624648,3026238,93774,1138676,6930387,47073422,3091511,8669,8413,13735271,50564000,1253060,56332848,233792000,1801397199,2973463,17221212,124249,16617346,58277387,100348,,4681262096,9111097,,6521542,8027565
1984,12047115,2904429,21893853,37688,42706,10277321,70725,187610756,29920904,3285595,62836,15544000,7561434,6557585,230015,407227,90732362,255193,9910000,9855372,160347,4156819,56423,453720,6085496,4350746,1151292,132800684,12731,218227,8960679,7531242,4571292,7446019,9742263,25702000,309397,5766957,18543,2565803,108853181,4954046,132453,11985658,1036825000,,30350086,345466,2068132,29121474,2659781,9826055,4680000,10017059,151940,697717,10330213,,18590138,5111619,406017,74213,6351572,1761829094,1451090680,1658253758,1432476226,,,8823751,48868951,4858532,338086,2674289,1518617,39518801,305432240,364461750,813281381,406045884,,,469501597,45122,700366,4881803,223607635,56470769,,170396,808083,701104,4622200,77858685,12311158,30325,9895801,52700,98439,,113961,8042897,4943144,876873,775219,6240329,301260428,992295742,,,4154887,5397900,10668095,3117857853,239511,3832103028,237935069,476310106,714245175,764245202,161555583,45474708,15205501,3532423,62487,4159000,56576718,2308947,120018000,2780428,15214051,18937738,62765,40405956,1647000,1655833,3916400,3586381,1693279210,343523088,396059351,381844359,,2562047,435737690,2667220,1442212,2159089,3746715,27011,3514205,3770747360,300220347,,1640549014,,365998,271993,1974415,9780872,6895928,15191625,182953,7693667,330593,36561,,1720812,1012221,,75780605,83240,189974163,212102793,189974163,,,3470527013,3536000,28512,1871090,600884,22037610,12853780,36468888,1111132,8005,16347242,14424211,,151650,3227100,3619253,6720344,81497739,261583423,26302,4140099,1023759567,1431077,,15008538,1555765,89228949,13372,2170409,3694041,3567752,19099584,52873974,36904134,9996232,931567479,354794146,3344190,341455,,22655940,142745000,5881906,159283,22455,101915,12484967,6289327,,,,64717,3699467,2732221,,5127097,1932154,22331260,262709,6747932,32943584,989188965,989188965,,5319609,38330364,15951422,42294,124468,12790,103742,432508714,432573431,,432573431,,16658054,367660,679976,8336605,6441865,10293049,,4397525,21173603,51108082,646688,3140237,93842,1155695,7127941,48114105,3166221,9095,8530,14174470,50754000,1318478,56422072,235825000,1829977999,2992645,17659975,127092,17057785,59653090,100600,,4763043102,9472170,,6738765,8342195
1985,11783050,2964762,22565905,39241,44600,10609042,69782,193310301,30388783,3335935,63026,15758000,7564985,6666455,234687,419430,93199865,255924,9975000,9858308,164921,4278501,56898,467178,6211550,4392130,1189114,135676281,13304,224512,8960547,7727907,4702066,7712978,10050023,25942000,315069,5823242,19313,2634232,109360296,5091535,133808,12181028,1051040000,,31011688,355337,2127770,29883446,2730233,10222558,4701000,10082989,152711,703687,10337118,,18877238,5113691,425613,73643,6488856,1805996283,1474560143,1683448851,1455657360,,,9045979,50204985,4923860,358896,2753151,1528781,40800343,306018719,368248384,818146882,410151269,,,470637754,45573,711661,4902206,228824309,56795686,,175204,830085,732096,4662900,77684873,12716228,30207,9934300,53200,99906,,116572,8240060,5084767,899509,770435,6384195,309370058,999278230,,,4281189,5456200,10648713,3174933339,241405,3909126217,245102022,489090856,734192878,781666671,165012196,47342702,15576395,3538082,62696,4233000,56593071,2338638,120754000,2895985,15403006,19651225,64003,40805744,1682000,1738994,3990300,3687898,1717861954,350921427,404246768,389922156,,2578873,447240981,2676583,1472192,2192555,3873781,27257,3544543,3847060142,307987034,,1679742957,,366706,283581,1981534,10063495,7211105,15598942,189637,7831889,336452,38333,,1769942,1020528,,77360707,85686,195917732,219095273,195917732,,,3539073108,3570000,28835,1921881,605398,22537376,12984405,37222296,1148302,8173,16723956,14491632,,154450,3247100,3709091,6915927,83613300,263922898,29092,4152516,1031384389,1498417,,15397918,1585014,92219488,13696,2219276,3794720,3671826,19544956,54323648,37201885,10023613,936391539,364199513,3377000,371081,,22755427,143858000,6120107,160031,22708,103634,13189115,6484738,,,,65244,3799550,2735957,,5161768,1941641,22806174,270801,6791716,33730148,1012429641,1012429641,,5450424,38469512,16179796,42013,126418,15392,104477,444982815,445048059,,445048059,,17210187,371470,705085,8350386,6470365,10648632,,4537789,21836999,52041469,666945,3252994,93953,1170928,7321876,49133883,3244018,9506,8650,14646624,50917000,1391052,56550268,237924000,1859330151,3011908,18108300,130027,17508059,61049373,100760,,4846338372,9847899,,6955212,8658857
1986,11601041,3022635,23241272,40837,46517,10921037,68809,199093767,30857244,3392256,62644,16018400,7569794,6778633,239131,433482,95742431,256736,10043000,9861823,169568,4404506,57382,482952,6337893,4435504,1226810,138499464,13938,230972,8958171,7930694,4841565,7958976,10368300,26204000,320183,5870023,20251,2696982,109847148,5243006,135230,12384108,1066790000,,31669776,365760,2188046,30685824,2800986,10620267,4722000,10168087,152662,712341,10342227,,19156795,5120534,454361,73025,6626542,1850487057,1499557430,1710171170,1480373783,,,9272906,51607703,4988943,376024,2837111,1540190,42120730,306797207,372008350,823155058,414186469,,,471937316,46077,718548,4918154,234072288,57132691,,180075,853027,766589,4704500,77720436,13104296,30004,9967213,53500,100143,,119232,8438604,5229797,921626,764459,6527543,317825339,1006551028,,,4410158,5524600,10630564,3233584114,243180,3988290155,252445129,502260912,754706041,799181436,168402025,49256842,15936375,3539690,63441,4299000,56596155,2361720,121492000,3011300,15600928,20378626,65518,41213674,1717000,1836105,4066500,3794043,1743894299,358294111,412413602,397961545,,2599892,459115735,2677280,1499861,2201833,3994591,27524,3578914,3925562597,316105719,,1719270442,,368355,295677,1987538,10352120,7625305,16045047,196357,7955164,342121,40204,,1819954,1028360,,78934125,87948,201950420,226161475,201950420,,,3609456878,3602000,29041,1976309,607711,23023935,13034385,37957332,1193592,8353,17101136,14572278,,157350,3246300,3796917,7116744,85818502,266394382,31802,4167354,1039311168,1561185,,15805945,1609916,95264460,13985,2268574,3895852,3777763,19996253,55804072,37456119,10032734,941637615,373930490,3409554,397932,,22859269,144894000,6407672,160592,22961,105474,13869012,6686159,,,,65652,3912438,2733373,,5193838,1965964,23285884,278838,6887372,34490419,1035982524,1035982524,,5565545,38584624,16412711,41697,128619,18337,105198,457769762,457835414,,457835414,,17757169,376867,734243,8369829,6504124,11004272,,4687283,22511243,52996467,684184,3364020,94145,1184051,7509756,50128489,3324456,9875,8747,15154521,51097000,1472218,56681396,240133000,1890186436,3031038,18565477,133038,17968552,62459560,100842,,4932113625,10232733,,7170656,8976205
1987,11502761,3083605,23917897,42450,48455,11218268,67845,204942549,31326473,3451942,61833,16263900,7574586,6893500,243393,448973,98343809,257611,10111000,9870234,174320,4535263,57849,500437,6464732,4478519,1264314,141273488,14589,237622,8971359,8140073,4987736,8196037,10696274,26550000,324893,5908886,21339,2755244,110296680,5408087,136716,12594145,1084035000,,32324325,376654,2249146,31529823,2872211,11019651,4740000,10269567,151456,723380,10347318,,19431986,5127024,490330,72370,6764624,1895289549,1526044403,1738276268,1506584207,,,9504129,53066229,5053714,390173,2924349,1552221,43493283,307668322,375756651,828213790,418164696,,,473284093,46621,721725,4932123,239375914,57482591,,184950,876863,804125,4743500,77839920,13481406,29744,10000595,54100,99380,,121919,8639108,5381483,943617,757506,6670568,326631480,1013806386,,,4541804,5580500,10612741,3293767162,245859,4069534858,259944139,515823557,775767696,816792741,171728917,51197482,16290149,3540057,64630,4369000,56601931,2379279,122091000,3127917,15801753,21119318,67261,41621690,1753000,1942810,4144600,3905163,1771336115,365642644,420560827,405966436,,2626583,471364938,2672173,1525460,2191023,4109703,27802,3616367,4006194718,324577008,,1759107373,,370750,308275,1992274,10647754,8120093,16525108,203124,8067758,344485,42153,,1870978,1036082,,80503052,90020,208051337,233285188,208051337,,,3681617710,3633000,29172,2033343,608144,23497766,13020861,38673241,1245990,8554,17480921,14665037,,160500,3274400,3882943,7323969,88101628,268896849,34480,4186905,1047190374,1619864,,16230440,1631160,98357473,14240,2318332,3997702,3885436,20451710,57313311,37668045,10030031,946964644,383984828,3441850,422341,,22949430,145908000,6732131,161015,23210,107415,14525660,6893896,,,,68499,4034668,2774789,,5222840,1989776,23770486,286863,7018109,35230249,1059829211,1059829211,,5666078,38684815,16647945,41351,131034,21628,105896,470870472,470938971,,470938971,,18302587,383654,766707,8397804,6545106,11360852,,4843951,23198533,53964406,699522,3474080,94384,1195247,7692254,51100878,3407319,10224,8820,15695411,51293000,1560718,56802050,242289000,1922510337,3049966,19029877,136125,18437794,63881297,100901,,5020001104,10628585,,7385686,9293283
1988,11540888,3142336,24591492,44047,50434,11513968,67058,210844771,31795517,3504651,61079,16532200,7585317,7010036,247579,465202,100975321,258527,10140000,9901664,179028,4672852,58347,517273,6592787,4508056,1301818,144001542,15266,244458,8981446,8356305,5135956,8433798,11031817,26895000,329671,5943661,22538,2812244,110688533,5584339,138187,12809025,1101630000,,32975535,387963,2311348,32444156,2944557,11424260,4757000,10379548,149254,736479,10355276,,19708323,5129516,528999,71742,6903316,1940220394,1552839428,1766656203,1533101548,,,9739176,54547296,5119035,402326,3006361,1561900,44932064,308725859,379389656,833315236,421971143,,,474792549,47117,722917,4946481,244894863,57836486,,189738,901458,843050,4790700,78144619,13854214,29469,10036983,54800,98062,,124673,8842575,5554882,965742,750731,6813348,335847788,1021209656,,,4676361,5627600,10596487,3354131701,249740,4151491693,267549711,529810281,797359992,834489322,175000916,53075618,16651807,3524949,66047,4442000,56629288,2393534,122613000,3252672,15982510,21871442,69098,42031247,1791000,2038885,4218400,4020295,1798912093,372981462,428701267,413957171,,2653434,484033065,2668585,1550262,2165090,4220418,28095,3655049,4087603622,333438165,,1799200488,,373450,320877,1995513,10952395,8636935,17027588,209885,8180728,347325,44063,,1923002,1043239,,82083919,92021,214140741,240367135,214140741,,,3754165457,3660000,29235,2089714,607413,23961820,13002553,39362142,1302741,8755,17873667,14760094,,163650,3283400,3968454,7540253,90450281,271452347,37134,4209488,1055207746,1678116,,16657359,1650645,101474835,14490,2368618,4100729,3994331,20909895,58845205,37824487,10019610,952508537,394465713,3473898,443794,,23057662,146857000,7030179,161421,23466,109470,15155223,7107976,,,,68755,4152984,2846108,,5250596,1995196,24251665,294964,7165295,35970537,1083963380,1083963380,,5741235,38766939,16882189,41047,133533,24873,106536,484288955,484357710,,484357710,,18866319,391391,800456,8436489,6593386,11719071,,5001110,23909954,54912334,714474,3581928,94667,1204893,7871459,52053704,3493894,10582,8883,16262533,51521000,1655849,56928327,244499000,1954964969,3069099,19501225,139366,18912526,65313708,100952,,5108813278,11051504,,7600072,9604302
1989,11777609,3227943,25257672,45593,52448,11827237,66627,216787402,32263561,3536469,61032,16814400,7619567,7126891,251849,481090,103599232,259458,10170000,9937697,183469,4820016,58841,530257,6723046,4506653,1339624,146691981,15900,251514,8876972,8579823,5280024,8689152,11372160,27379000,335184,5979907,23776,2872668,110801380,5768086,139530,13025797,1118650000,,33624444,399632,2375008,33465441,3018955,11839243,4767000,10486509,146937,751044,10361068,,19993755,5132594,563864,71242,7042937,1985084059,1578979764,1794408755,1558955173,,,9977377,56006573,5185943,414138,3071771,1568131,46458913,310080079,382860353,838462813,425588882,,,476392094,47466,724624,4964371,250831755,58182702,,194252,926622,881138,4803300,78751283,14233874,29262,10089498,55300,96869,,127522,9050465,5770652,988520,745665,6956300,345544609,1029042492,,,4814137,5686200,10481719,3413636631,252852,4233121326,275200141,544284554,819484695,852270034,178233223,54777114,17040190,3511009,67388,4518000,56671781,2407720,123116000,3395023,16249500,22633022,70860,42449038,1827000,2096932,4307500,4138408,1825740671,380333859,436857131,421966286,,2666955,497176877,2676605,1576022,2131525,4328914,28407,3684255,4168715794,342729958,,1839450536,,377100,332901,1996870,11268658,9094671,17535971,216595,8309531,350722,45814,,1976030,1051260,,83697891,94091,220121789,247283550,220121789,,,3825985836,3681000,29312,2141008,606571,24421191,13059613,40014862,1359933,8954,18293514,14848907,,166898,3299200,4055265,7768995,92844353,274256841,39808,4226901,1063722318,1741160,,17075243,1671076,104588490,14757,2419491,4205654,4103911,21368859,60391867,37961529,10005000,958458726,405497636,3505650,461870,,23161458,147721000,7216028,161998,23740,111627,15755944,7328600,,,,69167,4249468,2930901,,5275942,1996351,24726226,303253,7298417,36740883,1108386444,1108386444,,5777498,38827764,17110713,40852,135956,27676,107084,498033585,498102752,,498102752,,19475609,399492,832682,8492964,6646912,12080444,,5149803,24660575,55795106,731444,3686373,94929,1213624,8050932,52992429,3585867,11017,8947,16846090,51773000,1756043,57076711,246819000,1986535300,3088984,19979127,142849,19388342,66757402,101041,,5197758286,11523267,,7813808,9902540
1990,12249114,3286542,25912367,47038,54509,12171441,66696,224735446,32729739,3538165,62149,17065100,7677850,7159000,256336,495931,106188642,260374,10189000,9967379,187552,4978496,59326,537280,6856244,4463422,1377912,149352145,16461,258785,8718289,8811034,5415415,8973342,11715218,27791000,341883,6021614,25010,2939780,110745760,5956859,140671,13242132,1135185000,,34271565,411594,2440457,34614581,3095995,12267754,4780000,10582081,145400,766614,10333355,,20293054,5140939,590398,70926,7183647,2031828081,1604526529,1821481246,1584201525,,,10218091,57412215,5254984,426846,3113311,1569174,48086516,311539698,385427446,842848473,428318228,,,478005307,47594,728628,4986431,259301889,58512808,,198375,952212,916808,4802000,79433029,14628260,29164,10196792,55600,96283,,130482,9263813,6041094,1012280,743309,7099732,355762200,1037334467,,,4955328,5704500,10373988,3471574806,254826,4313726002,282899816,559251380,842151196,870133480,181436821,56226185,17469005,3513974,68429,4660000,56719240,2424242,123537000,3560582,16348000,23402507,72412,42869283,1862000,2099615,4391200,4258472,1851248918,387713894,445044474,430014112,,2663151,510827576,2703016,1603938,2097232,4436661,28747,3697838,4250768747,352473181,,1881674731,,381850,343935,1996228,11598633,9437553,18038321,223215,8465188,354170,47298,,2030140,1058775,,85357874,96331,227903820,255989130,225925572,,,3898295566,3696000,29439,2184145,606372,24879136,13247649,40626250,1414692,9155,18749406,14951510,,170899,3329800,4144565,8012861,95269988,277473326,42538,4241473,1072793105,1812160,,17470899,1694408,107678614,15088,2471009,4313059,4213742,21826658,61947348,38110782,9983218,964601905,417158756,3537000,476445,,23201835,148292000,7235798,162866,24043,113893,16326815,7555617,7586000,,,69507,4312246,3047132,,5299187,1998161,25186921,311840,7397347,37560525,1133089464,1133089464,,5768481,38867322,17329713,40834,138185,30036,107505,512107594,512177101,,512177101,,20147590,407472,861373,8558835,6715519,12446171,,5283728,25459604,56582821,751933,3786940,95153,1221900,8232797,53921699,3683966,11552,9003,17438907,51892000,1860174,57247586,249623000,2016620835,3109989,20510000,146634,19861956,68209605,103963,1978248,5288103214,12057039,,8027253,10183113
1991,12993657,3266790,26554329,48375,56671,12553446,67307,230829868,33193918,3505251,64622,17284000,7754891,7271000,261116,509765,108727432,261275,10194000,10004486,191126,5149499,59021,537284,6992521,4371603,1416731,151976577,16934,266274,8632367,9050084,5542048,9286976,12060729,28171682,349934,6070204,26213,3014624,110290445,6150081,141568,13457244,1150780000,,34916766,423872,2507772,35914825,3175649,12710008,4510000,10663585,144403,783129,10308578,,20609150,5154298,606844,70842,7325622,2076397732,1629001649,1847530233,1608359598,,,10460990,58752390,5326657,440624,3127297,1561314,49821083,312708142,387397109,846178276,430153302,,,478976405,47457,735473,5013740,266530173,58559311,,202016,978223,949493,4835900,80013896,15039514,29212,10319927,55500,96454,,133558,9483270,6374329,1037155,744289,7243391,366551884,1045799408,,,5099951,5752000,10373400,3527564517,257797,4392785982,290487021,574734444,865221465,888054875,184615979,57375584,17942715,3534235,69096,4949000,56758521,2443689,123921000,3753433,16450500,24179598,73700,43295704,1898000,2035661,4463600,4380073,1875124381,395121495,453251622,438102530,,2650581,525020368,2752462,1634517,2060267,4544293,29108,3704134,4329689211,362705618,,1921978997,,387000,353764,1993302,11942819,9641153,18529454,229754,8652514,363845,48475,,2085202,1070266,,87071512,98799,233582274,262659662,231513429,,,3966983593,3704000,29624,2217918,607105,25336862,13591970,41190156,1465740,9348,19245054,15069798,,175362,3495100,4236801,8272976,97726323,281211703,45249,4261732,1082472189,1893771,,17850910,1721262,110730420,15474,2523181,4423007,4323410,22283128,63508459,38246193,9960235,970905787,429531376,3562110,487491,,23001155,148624000,7051759,164076,24386,116294,16867829,7789653,7595636,,,70439,4337239,3135083,,5303294,1999429,25642376,320753,7455936,38437855,1158058109,1158058109,,5705378,38966376,17539633,41013,140156,31821,107814,526528575,526599014,,526599014,,20893625,415216,885623,8617375,6799978,12815219,,5400714,26315013,57258401,777011,3882271,95333,1229907,8417684,54840531,3789185,12206,9053,18040438,52000470,1970026,57424897,252981000,2045004596,3132050,20952000,150778,20332079,69670902,104807,2068845,5375488619,12661614,,8239732,10443043
